#1:kx	2:n	3:s(n)
46	52	1.5764e-17
46	53	1.59447e-17
46	54	1.58121e-17
46	55	1.56621e-17
46	56	1.56917e-17
46	57	1.59817e-17
46	58	1.56181e-17
46	59	1.56068e-17
46	60	1.56706e-17
46	61	1.55748e-17
46	62	1.57046e-17
46	63	1.57448e-17
46	64	1.59372e-17
46	65	1.56923e-17
46	66	1.58921e-17
46	67	1.56237e-17
46	68	1.57738e-17
46	69	1.58807e-17
46	70	1.58713e-17
46	71	1.5672e-17
46	72	1.58442e-17
46	73	1.58472e-17
46	74	1.5824e-17
46	75	1.57944e-17
46	76	1.58611e-17
46	77	1.59357e-17
46	78	1.58311e-17
46	79	1.58342e-17
46	80	1.60591e-17
46	81	1.59047e-17
46	82	1.58527e-17
46	83	1.58205e-17
46	84	1.58384e-17
46	85	1.59547e-17
46	86	1.58994e-17
46	87	1.59275e-17
46	88	1.59098e-17
46	89	1.61166e-17
46	90	1.58573e-17
46	91	1.60041e-17
46	92	1.59039e-17
46	93	1.58229e-17
46	94	1.5972e-17
46	95	1.63307e-17
46	96	1.60259e-17
46	97	1.6052e-17
46	98	1.61857e-17
46	99	1.61364e-17

47	0	1.37217e-17
47	1	1.49015e-17
47	2	1.50814e-17
47	3	1.51234e-17
47	4	1.50136e-17
47	5	1.51073e-17
47	6	1.51187e-17
47	7	1.5363e-17
47	8	1.53189e-17
47	9	1.52677e-17
47	10	1.53815e-17
47	11	1.52587e-17
47	12	1.53603e-17
47	13	1.54795e-17
47	14	1.53965e-17
47	15	1.54305e-17
47	16	1.56167e-17
47	17	1.54335e-17
47	18	1.56466e-17
47	19	1.56874e-17
47	20	1.57337e-17
47	21	1.57849e-17
47	22	1.57037e-17
47	23	1.58533e-17
47	24	1.58458e-17
47	25	1.58103e-17
47	26	1.57468e-17
47	27	1.5901e-17
47	28	1.6093e-17
47	29	1.60349e-17
47	30	1.59965e-17
47	31	1.59329e-17
47	32	1.60301e-17
47	33	1.59145e-17
47	34	1.56056e-17
47	35	1.57579e-17
47	36	1.57553e-17
47	37	1.60783e-17
47	38	1.58841e-17
47	39	1.59515e-17
47	40	1.58313e-17
47	41	1.57922e-17
47	42	1.59604e-17
47	43	1.6022e-17
47	44	1.60508e-17
47	45	1.59617e-17
47	46	1.59348e-17
47	47	1.61154e-17
47	48	1.58822e-17
47	49	1.61371e-17
47	50	1.59613e-17
47	51	1.59448e-17
47	52	1.58342e-17
47	53	1.59982e-17
47	54	1.5849e-17
47	55	1.57188e-17
47	56	1.56939e-17
47	57	1.60286e-17
47	58	1.56847e-17
47	59	1.56857e-17
47	60	1.56765e-17
47	61	1.57013e-17
47	62	1.57086e-17
47	63	1.58004e-17
47	64	1.60014e-17
47	65	1.57076e-17
47	66	1.60212e-17
47	67	1.56992e-17
47	68	1.59026e-17
47	69	1.59128e-17
47	70	1.58855e-17
47	71	1.57035e-17
47	72	1.58579e-17
47	73	1.59337e-17
47	74	1.58489e-17
47	75	1.5812e-17
47	76	1.59048e-17
47	77	1.59655e-17
47	78	1.59472e-17
47	79	1.58345e-17
47	80	1.60835e-17
47	81	1.59334e-17
47	82	1.59552e-17
47	83	1.58644e-17
47	84	1.58473e-17
47	85	1.5976e-17
47	86	1.59319e-17
47	87	1.59331e-17
47	88	1.591e-17
47	89	1.61189e-17
47	90	1.5927e-17
47	91	1.60523e-17
47	92	1.60039e-17
47	93	1.59913e-17
47	94	1.60691e-17
47	95	1.63388e-17
47	96	1.61235e-17
47	97	1.60633e-17
47	98	1.62263e-17
47	99	1.61599e-17

48	0	1.37309e-17
48	1	1.49637e-17
48	2	1.509e-17
48	3	1.51371e-17
48	4	1.51614e-17
48	5	1.51091e-17
48	6	1.51196e-17
48	7	1.53825e-17
48	8	1.53363e-17
48	9	1.52702e-17
48	10	1.54291e-17
48	11	1.53925e-17
48	12	1.53757e-17
48	13	1.55355e-17
48	14	1.54128e-17
48	15	1.54995e-17
48	16	1.56172e-17
48	17	1.54843e-17
48	18	1.56693e-17
48	19	1.57066e-17
48	20	1.5747e-17
48	21	1.58378e-17
48	22	1.58316e-17
48	23	1.59872e-17
48	24	1.5865e-17
48	25	1.59197e-17
48	26	1.57544e-17
48	27	1.59845e-17
48	28	1.61508e-17
48	29	1.61433e-17
48	30	1.60538e-17
48	31	1.59767e-17
48	32	1.60535e-17
48	33	1.59367e-17
48	34	1.56758e-17
48	35	1.58063e-17
48	36	1.5862e-17
48	37	1.61152e-17
48	38	1.58981e-17
48	39	1.59873e-17
48	40	1.58389e-17
48	41	1.58018e-17
48	42	1.60758e-17
48	43	1.60516e-17
48	44	1.61092e-17
48	45	1.59976e-17
48	46	1.59963e-17
48	47	1.62152e-17
48	48	1.59248e-17
48	49	1.61627e-17
48	50	1.59771e-17
48	51	1.59704e-17
48	52	1.5928e-17
48	53	1.60249e-17
48	54	1.58558e-17
48	55	1.5719e-17
48	56	1.5777e-17
48	57	1.6059e-17
48	58	1.57259e-17
48	59	1.59102e-17
48	60	1.56988e-17
48	61	1.57812e-17
48	62	1.57962e-17
48	63	1.58198e-17
48	64	1.60103e-17
48	65	1.57503e-17
48	66	1.60609e-17
48	67	1.58078e-17
48	68	1.59164e-17
48	69	1.5915e-17
48	70	1.59132e-17
48	71	1.57077e-17
48	72	1.59316e-17
48	73	1.59575e-17
48	74	1.59831e-17
48	75	1.58431e-17
48	76	1.59564e-17
48	77	1.59732e-17
48	78	1.59679e-17
48	79	1.58605e-17
48	80	1.60999e-17
48	81	1.59937e-17
48	82	1.59614e-17
48	83	1.59574e-17
48	84	1.58712e-17
48	85	1.59767e-17
48	86	1.60267e-17
48	87	1.60341e-17
48	88	1.59704e-17
48	89	1.61418e-17
48	90	1.59701e-17
48	91	1.60672e-17
48	92	1.60048e-17
48	93	1.59973e-17
48	94	1.60843e-17
48	95	1.63497e-17
48	96	1.61248e-17
48	97	1.61012e-17
48	98	1.62579e-17
48	99	1.61988e-17

49	0	1.38171e-17
49	1	1.50534e-17
49	2	1.51202e-17
49	3	1.51511e-17
49	4	1.52133e-17
49	5	1.51368e-17
49	6	1.51283e-17
49	7	1.54082e-17
49	8	1.53573e-17
49	9	1.5296e-17
49	10	1.54292e-17
49	11	1.54605e-17
49	12	1.54017e-17
49	13	1.55469e-17
49	14	1.54781e-17
49	15	1.56292e-17
49	16	1.56797e-17
49	17	1.55541e-17
49	18	1.56741e-17
49	19	1.57956e-17
49	20	1.57842e-17
49	21	1.58382e-17
49	22	1.58603e-17
49	23	1.6022e-17
49	24	1.58679e-17
49	25	1.60307e-17
49	26	1.57795e-17
49	27	1.59891e-17
49	28	1.62129e-17
49	29	1.61884e-17
49	30	1.60717e-17
49	31	1.6176e-17
49	32	1.60715e-17
49	33	1.59528e-17
49	34	1.58102e-17
49	35	1.58178e-17
49	36	1.59712e-17
49	37	1.62013e-17
49	38	1.5959e-17
49	39	1.61337e-17
49	40	1.58621e-17
49	41	1.58799e-17
49	42	1.60881e-17
49	43	1.60768e-17
49	44	1.6114e-17
49	45	1.6043e-17
49	46	1.61466e-17
49	47	1.62407e-17
49	48	1.59766e-17
49	49	1.62024e-17
49	50	1.60049e-17
49	51	1.60463e-17
49	52	1.59961e-17
49	53	1.60466e-17
49	54	1.59613e-17
49	55	1.57997e-17
49	56	1.58578e-17
49	57	1.60955e-17
49	58	1.57385e-17
49	59	1.5946e-17
49	60	1.57461e-17
49	61	1.57812e-17
49	62	1.5839e-17
49	63	1.58543e-17
49	64	1.60433e-17
49	65	1.58607e-17
49	66	1.61511e-17
49	67	1.58383e-17
49	68	1.59387e-17
49	69	1.59981e-17
49	70	1.59522e-17
49	71	1.57412e-17
49	72	1.59363e-17
49	73	1.60172e-17
49	74	1.60312e-17
49	75	1.5879e-17
49	76	1.59817e-17
49	77	1.59907e-17
49	78	1.59739e-17
49	79	1.59392e-17
49	80	1.61455e-17
49	81	1.60479e-17
49	82	1.60111e-17
49	83	1.60163e-17
49	84	1.59701e-17
49	85	1.5984e-17
49	86	1.60795e-17
49	87	1.60597e-17
49	88	1.60058e-17
49	89	1.61683e-17
49	90	1.6004e-17
49	91	1.61121e-17
49	92	1.60133e-17
49	93	1.6119e-17
49	94	1.61145e-17
49	95	1.63991e-17
49	96	1.61739e-17
49	97	1.61541e-17
49	98	1.62994e-17
49	99	1.62147e-17

50	0	1.38684e-17
50	1	1.53103e-17
50	2	1.51568e-17
50	3	1.51657e-17
50	4	1.5217e-17
50	5	1.51396e-17
50	6	1.5199e-17
50	7	1.54166e-17
50	8	1.53836e-17
50	9	1.53272e-17
50	10	1.54958e-17
50	11	1.54977e-17
50	12	1.54226e-17
50	13	1.55563e-17
50	14	1.54907e-17
50	15	1.5646e-17
50	16	1.57022e-17
50	17	1.55841e-17
50	18	1.57216e-17
50	19	1.58489e-17
50	20	1.58061e-17
50	21	1.5846e-17
50	22	1.58741e-17
50	23	1.60296e-17
50	24	1.59165e-17
50	25	1.63267e-17
50	26	1.57916e-17
50	27	1.60199e-17
50	28	1.63106e-17
50	29	1.62875e-17
50	30	1.61605e-17
50	31	1.61933e-17
50	32	1.62198e-17
50	33	1.61135e-17
50	34	1.5834e-17
50	35	1.58313e-17
50	36	1.5989e-17
50	37	1.62198e-17
50	38	1.60222e-17
50	39	1.61729e-17
50	40	1.59884e-17
50	41	1.59125e-17
50	42	1.61483e-17
50	43	1.62404e-17
50	44	1.61512e-17
50	45	1.6095e-17
50	46	1.61859e-17
50	47	1.63001e-17
50	48	1.60428e-17
50	49	1.62106e-17
50	50	1.61813e-17
50	51	1.60645e-17
50	52	1.61299e-17
50	53	1.60632e-17
50	54	1.6072e-17
50	55	1.59178e-17
50	56	1.58654e-17
50	57	1.61413e-17
50	58	1.57456e-17
50	59	1.59725e-17
50	60	1.57603e-17
50	61	1.58211e-17
50	62	1.59127e-17
50	63	1.59894e-17
50	64	1.60638e-17
50	65	1.59259e-17
50	66	1.61957e-17
50	67	1.58822e-17
50	68	1.61445e-17
50	69	1.60099e-17
50	70	1.59827e-17
50	71	1.58086e-17
50	72	1.59389e-17
50	73	1.6152e-17
50	74	1.60392e-17
50	75	1.60421e-17
50	76	1.60229e-17
50	77	1.60329e-17
50	78	1.5974e-17
50	79	1.59955e-17
50	80	1.61669e-17
50	81	1.60602e-17
50	82	1.60588e-17
50	83	1.61422e-17
50	84	1.60515e-17
50	85	1.60923e-17
50	86	1.61352e-17
50	87	1.61177e-17
50	88	1.60403e-17
50	89	1.61879e-17
50	90	1.60045e-17
50	91	1.61574e-17
50	92	1.60282e-17
50	93	1.62071e-17
50	94	1.6349e-17
50	95	1.65568e-17
50	96	1.61846e-17
50	97	1.61771e-17
50	98	1.63091e-17
50	99	1.63061e-17

51	0	1.39069e-17
51	1	1.53791e-17
51	2	1.52022e-17
51	3	1.5201e-17
51	4	1.52599e-17
51	5	1.51734e-17
51	6	1.52838e-17
51	7	1.54224e-17
51	8	1.53917e-17
51	9	1.53879e-17
51	10	1.55252e-17
51	11	1.55188e-17
51	12	1.54754e-17
51	13	1.56348e-17
51	14	1.55262e-17
51	15	1.57595e-17
51	16	1.57558e-17
51	17	1.56021e-17
51	18	1.57581e-17
51	19	1.58508e-17
51	20	1.58741e-17
51	21	1.58848e-17
51	22	1.59478e-17
51	23	1.60482e-17
51	24	1.59387e-17
51	25	1.63582e-17
51	26	1.57961e-17
51	27	1.61002e-17
51	28	1.63299e-17
51	29	1.63886e-17
51	30	1.61951e-17
51	31	1.6258e-17
51	32	1.62406e-17
51	33	1.61787e-17
51	34	1.587e-17
51	35	1.58519e-17
51	36	1.60261e-17
51	37	1.62614e-17
51	38	1.62078e-17
51	39	1.62894e-17
51	40	1.60962e-17
51	41	1.59513e-17
51	42	1.61911e-17
51	43	1.62606e-17
51	44	1.62427e-17
51	45	1.61888e-17
51	46	1.62268e-17
51	47	1.63057e-17
51	48	1.60835e-17
51	49	1.62319e-17
51	50	1.62701e-17
51	51	1.60781e-17
51	52	1.61343e-17
51	53	1.6226e-17
51	54	1.6272e-17
51	55	1.59226e-17
51	56	1.59161e-17
51	57	1.61602e-17
51	58	1.58824e-17
51	59	1.61415e-17
51	60	1.57763e-17
51	61	1.59299e-17
51	62	1.59168e-17
51	63	1.60021e-17
51	64	1.61223e-17
51	65	1.60682e-17
51	66	1.62436e-17
51	67	1.597e-17
51	68	1.62716e-17
51	69	1.60368e-17
51	70	1.59851e-17
51	71	1.58296e-17
51	72	1.60189e-17
51	73	1.61624e-17
51	74	1.60688e-17
51	75	1.60943e-17
51	76	1.60385e-17
51	77	1.60487e-17
51	78	1.60908e-17
51	79	1.607e-17
51	80	1.62261e-17
51	81	1.60881e-17
51	82	1.61004e-17
51	83	1.61639e-17
51	84	1.6126e-17
51	85	1.6299e-17
51	86	1.61523e-17
51	87	1.61648e-17
51	88	1.61361e-17
51	89	1.62184e-17
51	90	1.6013e-17
51	91	1.61742e-17
51	92	1.60368e-17
51	93	1.62623e-17
51	94	1.63631e-17
51	95	1.6563e-17
51	96	1.61938e-17
51	97	1.62145e-17
51	98	1.63129e-17
51	99	1.63846e-17

52	0	1.3925e-17
52	1	1.54052e-17
52	2	1.5296e-17
52	3	1.52619e-17
52	4	1.53015e-17
52	5	1.52268e-17
52	6	1.529e-17
52	7	1.54584e-17
52	8	1.54069e-17
52	9	1.5417e-17
52	10	1.55484e-17
52	11	1.56201e-17
52	12	1.55286e-17
52	13	1.56414e-17
52	14	1.55693e-17
52	15	1.58363e-17
52	16	1.57783e-17
52	17	1.56034e-17
52	18	1.57773e-17
52	19	1.5917e-17
52	20	1.60704e-17
52	21	1.59733e-17
52	22	1.59501e-17
52	23	1.60549e-17
52	24	1.59814e-17
52	25	1.64441e-17
52	26	1.59675e-17
52	27	1.61156e-17
52	28	1.63345e-17
52	29	1.64038e-17
52	30	1.6197e-17
52	31	1.63066e-17
52	32	1.62804e-17
52	33	1.61954e-17
52	34	1.61331e-17
52	35	1.58567e-17
52	36	1.61738e-17
52	37	1.62617e-17
52	38	1.62567e-17
52	39	1.63804e-17
52	40	1.61004e-17
52	41	1.61384e-17
52	42	1.62252e-17
52	43	1.62698e-17
52	44	1.62867e-17
52	45	1.62e-17
52	46	1.62663e-17
52	47	1.6499e-17
52	48	1.62384e-17
52	49	1.64453e-17
52	50	1.62713e-17
52	51	1.61771e-17
52	52	1.61513e-17
52	53	1.62319e-17
52	54	1.62831e-17
52	55	1.60226e-17
52	56	1.60004e-17
52	57	1.61698e-17
52	58	1.58863e-17
52	59	1.61467e-17
52	60	1.5847e-17
52	61	1.59553e-17
52	62	1.59305e-17
52	63	1.60935e-17
52	64	1.61404e-17
52	65	1.60983e-17
52	66	1.65108e-17
52	67	1.62103e-17
52	68	1.62808e-17
52	69	1.60833e-17
52	70	1.59933e-17
52	71	1.60041e-17
52	72	1.6125e-17
52	73	1.62355e-17
52	74	1.61668e-17
52	75	1.60991e-17
52	76	1.62608e-17
52	77	1.6062e-17
52	78	1.61871e-17
52	79	1.60842e-17
52	80	1.62868e-17
52	81	1.61169e-17
52	82	1.61242e-17
52	83	1.61824e-17
52	84	1.6167e-17
52	85	1.63473e-17
52	86	1.62454e-17
52	87	1.62968e-17
52	88	1.61411e-17
52	89	1.6287e-17
52	90	1.60203e-17
52	91	1.62636e-17
52	92	1.60504e-17
52	93	1.63101e-17
52	94	1.64297e-17
52	95	1.66637e-17
52	96	1.62239e-17
52	97	1.63129e-17
52	98	1.64421e-17
52	99	1.64293e-17

53	0	1.40069e-17
53	1	1.54079e-17
53	2	1.53924e-17
53	3	1.53407e-17
53	4	1.53411e-17
53	5	1.53343e-17
53	6	1.52984e-17
53	7	1.54931e-17
53	8	1.54178e-17
53	9	1.56253e-17
53	10	1.55666e-17
53	11	1.56395e-17
53	12	1.55365e-17
53	13	1.5645e-17
53	14	1.55762e-17
53	15	1.58684e-17
53	16	1.57937e-17
53	17	1.5693e-17
53	18	1.58309e-17
53	19	1.59756e-17
53	20	1.60904e-17
53	21	1.60777e-17
53	22	1.5965e-17
53	23	1.61011e-17
53	24	1.60715e-17
53	25	1.65297e-17
53	26	1.60584e-17
53	27	1.61245e-17
53	28	1.63997e-17
53	29	1.64498e-17
53	30	1.62474e-17
53	31	1.63466e-17
53	32	1.65153e-17
53	33	1.62139e-17
53	34	1.61933e-17
53	35	1.59376e-17
53	36	1.62079e-17
53	37	1.62777e-17
53	38	1.64188e-17
53	39	1.63871e-17
53	40	1.62149e-17
53	41	1.61545e-17
53	42	1.6443e-17
53	43	1.63884e-17
53	44	1.63336e-17
53	45	1.652e-17
53	46	1.6295e-17
53	47	1.65126e-17
53	48	1.63009e-17
53	49	1.6473e-17
53	50	1.63113e-17
53	51	1.62693e-17
53	52	1.61598e-17
53	53	1.63465e-17
53	54	1.6303e-17
53	55	1.6043e-17
53	56	1.62587e-17
53	57	1.619e-17
53	58	1.59726e-17
53	59	1.61584e-17
53	60	1.58817e-17
53	61	1.59866e-17
53	62	1.60407e-17
53	63	1.61524e-17
53	64	1.61543e-17
53	65	1.61066e-17
53	66	1.65404e-17
53	67	1.62189e-17
53	68	1.63253e-17
53	69	1.61788e-17
53	70	1.62123e-17
53	71	1.60536e-17
53	72	1.6201e-17
53	73	1.6305e-17
53	74	1.61699e-17
53	75	1.61275e-17
53	76	1.62931e-17
53	77	1.61087e-17
53	78	1.62023e-17
53	79	1.6264e-17
53	80	1.62899e-17
53	81	1.61701e-17
53	82	1.61447e-17
53	83	1.63315e-17
53	84	1.64088e-17
53	85	1.63497e-17
53	86	1.62745e-17
53	87	1.64575e-17
53	88	1.62253e-17
53	89	1.62906e-17
53	90	1.61152e-17
53	91	1.62729e-17
53	92	1.60686e-17
53	93	1.63311e-17
53	94	1.64397e-17
53	95	1.66661e-17
53	96	1.63445e-17
53	97	1.63299e-17
53	98	1.65167e-17
53	99	1.6441e-17

54	0	1.40606e-17
54	1	1.54342e-17
54	2	1.54191e-17
54	3	1.53845e-17
54	4	1.5383e-17
54	5	1.54112e-17
54	6	1.5474e-17
54	7	1.55891e-17
54	8	1.54219e-17
54	9	1.56884e-17
54	10	1.55851e-17
54	11	1.56469e-17
54	12	1.55952e-17
54	13	1.57119e-17
54	14	1.56243e-17
54	15	1.58813e-17
54	16	1.57941e-17
54	17	1.59483e-17
54	18	1.58693e-17
54	19	1.60933e-17
54	20	1.61099e-17
54	21	1.61702e-17
54	22	1.60243e-17
54	23	1.63579e-17
54	24	1.61399e-17
54	25	1.65643e-17
54	26	1.61628e-17
54	27	1.61489e-17
54	28	1.6498e-17
54	29	1.64893e-17
54	30	1.63207e-17
54	31	1.64019e-17
54	32	1.65468e-17
54	33	1.62434e-17
54	34	1.61965e-17
54	35	1.59727e-17
54	36	1.62453e-17
54	37	1.63504e-17
54	38	1.64738e-17
54	39	1.64055e-17
54	40	1.62243e-17
54	41	1.62959e-17
54	42	1.64746e-17
54	43	1.66141e-17
54	44	1.63361e-17
54	45	1.66748e-17
54	46	1.63487e-17
54	47	1.65899e-17
54	48	1.63948e-17
54	49	1.65007e-17
54	50	1.63389e-17
54	51	1.63037e-17
54	52	1.61904e-17
54	53	1.63735e-17
54	54	1.679e-17
54	55	1.60698e-17
54	56	1.62667e-17
54	57	1.62052e-17
54	58	1.59776e-17
54	59	1.62313e-17
54	60	1.58921e-17
54	61	1.6043e-17
54	62	1.60855e-17
54	63	1.63102e-17
54	64	1.61555e-17
54	65	1.62438e-17
54	66	1.66297e-17
54	67	1.63287e-17
54	68	1.64588e-17
54	69	1.62166e-17
54	70	1.64229e-17
54	71	1.61214e-17
54	72	1.6243e-17
54	73	1.63723e-17
54	74	1.61887e-17
54	75	1.62034e-17
54	76	1.63728e-17
54	77	1.61649e-17
54	78	1.62715e-17
54	79	1.62974e-17
54	80	1.63208e-17
54	81	1.62192e-17
54	82	1.62964e-17
54	83	1.63663e-17
54	84	1.64445e-17
54	85	1.63953e-17
54	86	1.63768e-17
54	87	1.64625e-17
54	88	1.63673e-17
54	89	1.63105e-17
54	90	1.62071e-17
54	91	1.63299e-17
54	92	1.61734e-17
54	93	1.63694e-17
54	94	1.6514e-17
54	95	1.67409e-17
54	96	1.63592e-17
54	97	1.63425e-17
54	98	1.65327e-17
54	99	1.6508e-17

55	0	1.40896e-17
55	1	1.54561e-17
55	2	1.5427e-17
55	3	1.55713e-17
55	4	1.55362e-17
55	5	1.54123e-17
55	6	1.55379e-17
55	7	1.55952e-17
55	8	1.54646e-17
55	9	1.58165e-17
55	10	1.56308e-17
55	11	1.5753e-17
55	12	1.56507e-17
55	13	1.58729e-17
55	14	1.57461e-17
55	15	1.60252e-17
55	16	1.58214e-17
55	17	1.60054e-17
55	18	1.59555e-17
55	19	1.61855e-17
55	20	1.61103e-17
55	21	1.61752e-17
55	22	1.60998e-17
55	23	1.63744e-17
55	24	1.61462e-17
55	25	1.65673e-17
55	26	1.62829e-17
55	27	1.61536e-17
55	28	1.65095e-17
55	29	1.66287e-17
55	30	1.64072e-17
55	31	1.64402e-17
55	32	1.65627e-17
55	33	1.62832e-17
55	34	1.62284e-17
55	35	1.59959e-17
55	36	1.62809e-17
55	37	1.64205e-17
55	38	1.65356e-17
55	39	1.65115e-17
55	40	1.63419e-17
55	41	1.64642e-17
55	42	1.65616e-17
55	43	1.669e-17
55	44	1.63427e-17
55	45	1.66811e-17
55	46	1.63827e-17
55	47	1.66386e-17
55	48	1.65424e-17
55	49	1.65115e-17
55	50	1.63983e-17
55	51	1.65097e-17
55	52	1.64374e-17
55	53	1.65581e-17
55	54	1.6903e-17
55	55	1.61426e-17
55	56	1.62999e-17
55	57	1.62329e-17
55	58	1.64254e-17
55	59	1.6245e-17
55	60	1.6251e-17
55	61	1.6398e-17
55	62	1.6098e-17
55	63	1.63406e-17
55	64	1.61614e-17
55	65	1.63641e-17
55	66	1.66302e-17
55	67	1.63929e-17
55	68	1.65435e-17
55	69	1.62789e-17
55	70	1.65686e-17
55	71	1.61432e-17
55	72	1.62604e-17
55	73	1.64396e-17
55	74	1.63687e-17
55	75	1.63682e-17
55	76	1.64973e-17
55	77	1.6193e-17
55	78	1.63224e-17
55	79	1.64223e-17
55	80	1.66189e-17
55	81	1.62912e-17
55	82	1.64904e-17
55	83	1.63709e-17
55	84	1.64579e-17
55	85	1.65606e-17
55	86	1.63902e-17
55	87	1.64781e-17
55	88	1.63704e-17
55	89	1.63715e-17
55	90	1.63786e-17
55	91	1.63478e-17
55	92	1.62857e-17
55	93	1.63727e-17
55	94	1.65458e-17
55	95	1.6824e-17
55	96	1.65272e-17
55	97	1.64542e-17
55	98	1.65333e-17
55	99	1.65726e-17

56	0	1.41639e-17
56	1	1.55495e-17
56	2	1.5436e-17
56	3	1.56054e-17
56	4	1.56024e-17
56	5	1.55509e-17
56	6	1.5596e-17
56	7	1.57282e-17
56	8	1.54668e-17
56	9	1.58222e-17
56	10	1.56316e-17
56	11	1.58166e-17
56	12	1.59766e-17
56	13	1.59102e-17
56	14	1.57588e-17
56	15	1.60484e-17
56	16	1.5952e-17
56	17	1.60963e-17
56	18	1.60255e-17
56	19	1.61874e-17
56	20	1.62108e-17
56	21	1.62679e-17
56	22	1.61806e-17
56	23	1.64576e-17
56	24	1.62722e-17
56	25	1.66269e-17
56	26	1.63656e-17
56	27	1.62729e-17
56	28	1.65134e-17
56	29	1.66769e-17
56	30	1.64359e-17
56	31	1.64998e-17
56	32	1.67774e-17
56	33	1.63376e-17
56	34	1.63559e-17
56	35	1.64276e-17
56	36	1.63137e-17
56	37	1.64449e-17
56	38	1.65722e-17
56	39	1.66045e-17
56	40	1.64465e-17
56	41	1.64776e-17
56	42	1.6586e-17
56	43	1.67223e-17
56	44	1.6387e-17
56	45	1.68606e-17
56	46	1.6432e-17
56	47	1.66405e-17
56	48	1.6545e-17
56	49	1.65828e-17
56	50	1.64167e-17
56	51	1.65167e-17
56	52	1.65263e-17
56	53	1.65908e-17
56	54	1.69296e-17
56	55	1.6212e-17
56	56	1.66232e-17
56	57	1.6256e-17
56	58	1.65096e-17
56	59	1.62623e-17
56	60	1.62958e-17
56	61	1.65264e-17
56	62	1.62858e-17
56	63	1.63896e-17
56	64	1.62497e-17
56	65	1.63676e-17
56	66	1.66418e-17
56	67	1.64241e-17
56	68	1.6563e-17
56	69	1.63984e-17
56	70	1.6633e-17
56	71	1.61912e-17
56	72	1.63073e-17
56	73	1.64494e-17
56	74	1.64014e-17
56	75	1.65474e-17
56	76	1.65324e-17
56	77	1.62474e-17
56	78	1.64131e-17
56	79	1.64448e-17
56	80	1.66251e-17
56	81	1.63205e-17
56	82	1.66363e-17
56	83	1.638e-17
56	84	1.64849e-17
56	85	1.66045e-17
56	86	1.64089e-17
56	87	1.65507e-17
56	88	1.63772e-17
56	89	1.63864e-17
56	90	1.64365e-17
56	91	1.63481e-17
56	92	1.6351e-17
56	93	1.6451e-17
56	94	1.65954e-17
56	95	1.69472e-17
56	96	1.65362e-17
56	97	1.64682e-17
56	98	1.68053e-17
56	99	1.66804e-17

57	0	1.41721e-17
57	1	1.56027e-17
57	2	1.55803e-17
57	3	1.56154e-17
57	4	1.5611e-17
57	5	1.56143e-17
57	6	1.56397e-17
57	7	1.57775e-17
57	8	1.55017e-17
57	9	1.58471e-17
57	10	1.56759e-17
57	11	1.59203e-17
57	12	1.60189e-17
57	13	1.59545e-17
57	14	1.57777e-17
57	15	1.60555e-17
57	16	1.59619e-17
57	17	1.61116e-17
57	18	1.61817e-17
57	19	1.63846e-17
57	20	1.62178e-17
57	21	1.63398e-17
57	22	1.62223e-17
57	23	1.64864e-17
57	24	1.63353e-17
57	25	1.67258e-17
57	26	1.63696e-17
57	27	1.64689e-17
57	28	1.65146e-17
57	29	1.67623e-17
57	30	1.65885e-17
57	31	1.65588e-17
57	32	1.67849e-17
57	33	1.68174e-17
57	34	1.64005e-17
57	35	1.6527e-17
57	36	1.66391e-17
57	37	1.64784e-17
57	38	1.65874e-17
57	39	1.66523e-17
57	40	1.64819e-17
57	41	1.6522e-17
57	42	1.66714e-17
57	43	1.6756e-17
57	44	1.65121e-17
57	45	1.69352e-17
57	46	1.64448e-17
57	47	1.67286e-17
57	48	1.66391e-17
57	49	1.65972e-17
57	50	1.65465e-17
57	51	1.65867e-17
57	52	1.65913e-17
57	53	1.66025e-17
57	54	1.7009e-17
57	55	1.64884e-17
57	56	1.66803e-17
57	57	1.62693e-17
57	58	1.66591e-17
57	59	1.64441e-17
57	60	1.63207e-17
57	61	1.65658e-17
57	62	1.63982e-17
57	63	1.63932e-17
57	64	1.62694e-17
57	65	1.66888e-17
57	66	1.67132e-17
57	67	1.65234e-17
57	68	1.67332e-17
57	69	1.65975e-17
57	70	1.66839e-17
57	71	1.62354e-17
57	72	1.63904e-17
57	73	1.65409e-17
57	74	1.65112e-17
57	75	1.6558e-17
57	76	1.65657e-17
57	77	1.63505e-17
57	78	1.64337e-17
57	79	1.65804e-17
57	80	1.66826e-17
57	81	1.63382e-17
57	82	1.68403e-17
57	83	1.64491e-17
57	84	1.65997e-17
57	85	1.66626e-17
57	86	1.64102e-17
57	87	1.67055e-17
57	88	1.63932e-17
57	89	1.64816e-17
57	90	1.64668e-17
57	91	1.6379e-17
57	92	1.64683e-17
57	93	1.64708e-17
57	94	1.66547e-17
57	95	1.69706e-17
57	96	1.65424e-17
57	97	1.65108e-17
57	98	1.68298e-17
57	99	1.6738e-17

58	0	1.41975e-17
58	1	1.56181e-17
58	2	1.56622e-17
58	3	1.57271e-17
58	4	1.57092e-17
58	5	1.56523e-17
58	6	1.58709e-17
58	7	1.57999e-17
58	8	1.56072e-17
58	9	1.58542e-17
58	10	1.57354e-17
58	11	1.59767e-17
58	12	1.62068e-17
58	13	1.60818e-17
58	14	1.57884e-17
58	15	1.62396e-17
58	16	1.61e-17
